,Country,Country Code,Year,GDP,Topic,Gender,PISA-Score
780,Iceland,ISL,2009,41905.36603,PISAREAD,GIRL,522.0
781,Iceland,ISL,2009,41905.36603,PISAREAD,TOT,500.0
782,Iceland,ISL,2009,41905.36603,PISASCIENCE,BOY,496.0
783,Iceland,ISL,2009,41905.36603,PISASCIENCE,GIRL,495.0
784,Iceland,ISL,2009,41905.36603,PISASCIENCE,TOT,496.0
785,Israel,ISR,2009,27501.29414,PISAMATH,BOY,451.0
786,Israel,ISR,2009,27501.29414,PISAMATH,GIRL,443.0
787,Israel,ISR,2009,27501.29414,PISAMATH,TOT,447.0
788,Israel,ISR,2009,27501.29414,PISAREAD,BOY,452.0
789,Israel,ISR,2009,27501.29414,PISAREAD,GIRL,495.0
790,Israel,ISR,2009,27501.29414,PISAREAD,TOT,474.0
791,Israel,ISR,2009,27501.29414,PISASCIENCE,BOY,453.0
792,Israel,ISR,2009,27501.29414,PISASCIENCE,GIRL,456.0
793,Israel,ISR,2009,27501.29414,PISASCIENCE,TOT,455.0
794,Italy,ITA,2009,34610.03145,PISAMATH,BOY,490.0
795,Italy,ITA,2009,34610.03145,PISAMATH,GIRL,475.0
796,Italy,ITA,2009,34610.03145,PISAMATH,TOT,483.0
797,Italy,ITA,2009,34610.03145,PISAREAD,BOY,464.0
798,Italy,ITA,2009,34610.03145,PISAREAD,GIRL,510.0
799,Italy,ITA,2009,34610.03145,PISAREAD,TOT,486.0
800,Italy,ITA,2009,34610.03145,PISASCIENCE,BOY,488.0
801,Italy,ITA,2009,34610.03145,PISASCIENCE,GIRL,490.0
802,Italy,ITA,2009,34610.03145,PISASCIENCE,TOT,489.0
803,Japan,JPN,2009,33198.61611,PISAMATH,BOY,534.0
804,Japan,JPN,2009,33198.61611,PISAMATH,GIRL,524.0
805,Japan,JPN,2009,33198.61611,PISAMATH,TOT,529.0
806,Japan,JPN,2009,33198.61611,PISAREAD,BOY,501.0
807,Japan,JPN,2009,33198.61611,PISAREAD,GIRL,540.0
808,Japan,JPN,2009,33198.61611,PISAREAD,TOT,520.0
809,Japan,JPN,2009,33198.61611,PISASCIENCE,BOY,534.0
810,Japan,JPN,2009,33198.61611,PISASCIENCE,GIRL,545.0
811,Japan,JPN,2009,33198.61611,PISASCIENCE,TOT,539.0
812,"Korea, Rep.",KOR,2009,28325.2093,PISAMATH,BOY,548.0
813,"Korea, Rep.",KOR,2009,28325.2093,PISAMATH,GIRL,544.0
814,"Korea, Rep.",KOR,2009,28325.2093,PISAMATH,TOT,546.0
815,"Korea, Rep.",KOR,2009,28325.2093,PISAREAD,BOY,523.0
816,"Korea, Rep.",KOR,2009,28325.2093,PISAREAD,GIRL,558.0
817,"Korea, Rep.",KOR,2009,28325.2093,PISAREAD,TOT,539.0
818,"Korea, Rep.",KOR,2009,28325.2093,PISASCIENCE,BOY,537.0
819,"Korea, Rep.",KOR,2009,28325.2093,PISASCIENCE,GIRL,539.0
820,"Korea, Rep.",KOR,2009,28325.2093,PISASCIENCE,TOT,538.0
821,Luxembourg,LUX,2009,82278.19739,PISAMATH,BOY,499.0
822,Luxembourg,LUX,2009,82278.19739,PISAMATH,GIRL,479.0
823,Luxembourg,LUX,2009,82278.19739,PISAMATH,TOT,489.0
824,Luxembourg,LUX,2009,82278.19739,PISAREAD,BOY,453.0
825,Luxembourg,LUX,2009,82278.19739,PISAREAD,GIRL,492.0
826,Luxembourg,LUX,2009,82278.19739,PISAREAD,TOT,472.0
827,Luxembourg,LUX,2009,82278.19739,PISASCIENCE,BOY,487.0
828,Luxembourg,LUX,2009,82278.19739,PISASCIENCE,GIRL,480.0
829,Luxembourg,LUX,2009,82278.19739,PISASCIENCE,TOT,484.0
830,Latvia,LVA,2009,16924.03115,PISAMATH,TOT,482.0
831,Latvia,LVA,2009,16924.03115,PISAREAD,TOT,484.0
832,Latvia,LVA,2009,16924.03115,PISASCIENCE,TOT,494.0
833,Mexico,MEX,2009,14558.24481,PISAMATH,BOY,425.0
834,Mexico,MEX,2009,14558.24481,PISAMATH,GIRL,412.0
835,Mexico,MEX,2009,14558.24481,PISAMATH,TOT,419.0
836,Mexico,MEX,2009,14558.24481,PISAREAD,BOY,413.0
837,Mexico,MEX,2009,14558.24481,PISAREAD,GIRL,438.0
838,Mexico,MEX,2009,14558.24481,PISAREAD,TOT,425.0
839,Mexico,MEX,2009,14558.24481,PISASCIENCE,BOY,419.0
840,Mexico,MEX,2009,14558.24481,PISASCIENCE,GIRL,413.0
841,Mexico,MEX,2009,14558.24481,PISASCIENCE,TOT,416.0
842,Netherlands,NLD,2009,44566.0619,PISAMATH,BOY,534.0
843,Netherlands,NLD,2009,44566.0619,PISAMATH,GIRL,517.0
844,Netherlands,NLD,2009,44566.0619,PISAMATH,TOT,526.0
845,Netherlands,NLD,2009,44566.0619,PISAREAD,BOY,496.0
846,Netherlands,NLD,2009,44566.0619,PISAREAD,GIRL,521.0
847,Netherlands,NLD,2009,44566.0619,PISAREAD,TOT,508.0
848,Netherlands,NLD,2009,44566.0619,PISASCIENCE,BOY,524.0
849,Netherlands,NLD,2009,44566.0619,PISASCIENCE,GIRL,520.0
850,Netherlands,NLD,2009,44566.0619,PISASCIENCE,TOT,522.0
851,Norway,NOR,2009,55375.57628,PISAMATH,BOY,500.0
852,Norway,NOR,2009,55375.57628,PISAMATH,GIRL,495.0
853,Norway,NOR,2009,55375.57628,PISAMATH,TOT,498.0
854,Norway,NOR,2009,55375.57628,PISAREAD,BOY,480.0
855,Norway,NOR,2009,55375.57628,PISAREAD,GIRL,527.0
856,Norway,NOR,2009,55375.57628,PISAREAD,TOT,503.0
857,Norway,NOR,2009,55375.57628,PISASCIENCE,BOY,498.0
858,Norway,NOR,2009,55375.57628,PISASCIENCE,GIRL,502.0
859,Norway,NOR,2009,55375.57628,PISASCIENCE,TOT,500.0
860,New Zealand,NZL,2009,30699.66202,PISAMATH,BOY,523.0
861,New Zealand,NZL,2009,30699.66202,PISAMATH,GIRL,515.0
862,New Zealand,NZL,2009,30699.66202,PISAMATH,TOT,519.0
863,New Zealand,NZL,2009,30699.66202,PISAREAD,BOY,499.0
864,New Zealand,NZL,2009,30699.66202,PISAREAD,GIRL,544.0
865,New Zealand,NZL,2009,30699.66202,PISAREAD,TOT,521.0
866,New Zealand,NZL,2009,30699.66202,PISASCIENCE,BOY,529.0
867,New Zealand,NZL,2009,30699.66202,PISASCIENCE,GIRL,535.0
868,New Zealand,NZL,2009,30699.66202,PISASCIENCE,TOT,532.0
869,Poland,POL,2009,19246.44868,PISAMATH,BOY,497.0
870,Poland,POL,2009,19246.44868,PISAMATH,GIRL,493.0
871,Poland,POL,2009,19246.44868,PISAMATH,TOT,495.0
872,Poland,POL,2009,19246.44868,PISAREAD,BOY,476.0
873,Poland,POL,2009,19246.44868,PISAREAD,GIRL,525.0
874,Poland,POL,2009,19246.44868,PISAREAD,TOT,500.0
875,Poland,POL,2009,19246.44868,PISASCIENCE,BOY,505.0
876,Poland,POL,2009,19246.44868,PISASCIENCE,GIRL,511.0
877,Poland,POL,2009,19246.44868,PISASCIENCE,TOT,508.0
878,Portugal,PRT,2009,26464.31081,PISAMATH,BOY,493.0
879,Portugal,PRT,2009,26464.31081,PISAMATH,GIRL,481.0
880,Portugal,PRT,2009,26464.31081,PISAMATH,TOT,487.0
881,Portugal,PRT,2009,26464.31081,PISAREAD,BOY,470.0
882,Portugal,PRT,2009,26464.31081,PISAREAD,GIRL,508.0
883,Portugal,PRT,2009,26464.31081,PISAREAD,TOT,489.0
884,Portugal,PRT,2009,26464.31081,PISASCIENCE,BOY,491.0
885,Portugal,PRT,2009,26464.31081,PISASCIENCE,GIRL,495.0
886,Portugal,PRT,2009,26464.31081,PISASCIENCE,TOT,493.0
887,Russian Federation,RUS,2009,19389.94213,PISAMATH,BOY,469.0
888,Russian Federation,RUS,2009,19389.94213,PISAMATH,GIRL,467.0
889,Russian Federation,RUS,2009,19389.94213,PISAMATH,TOT,468.0
890,Russian Federation,RUS,2009,19389.94213,PISAREAD,BOY,437.0
891,Russian Federation,RUS,2009,19389.94213,PISAREAD,GIRL,482.0
892,Russian Federation,RUS,2009,19389.94213,PISAREAD,TOT,459.0
893,Russian Federation,RUS,2009,19389.94213,PISASCIENCE,BOY,477.0
894,Russian Federation,RUS,2009,19389.94213,PISASCIENCE,GIRL,480.0
895,Russian Federation,RUS,2009,19389.94213,PISASCIENCE,TOT,486.0
896,Slovak Republic,SVK,2009,23085.33289,PISAMATH,BOY,498.0
897,Slovak Republic,SVK,2009,23085.33289,PISAMATH,GIRL,495.0
898,Slovak Republic,SVK,2009,23085.33289,PISAMATH,TOT,497.0
899,Slovak Republic,SVK,2009,23085.33289,PISAREAD,BOY,452.0
900,Slovak Republic,SVK,2009,23085.33289,PISAREAD,GIRL,503.0
901,Slovak Republic,SVK,2009,23085.33289,PISAREAD,TOT,477.0
902,Slovak Republic,SVK,2009,23085.33289,PISASCIENCE,BOY,490.0
903,Slovak Republic,SVK,2009,23085.33289,PISASCIENCE,GIRL,491.0
904,Slovak Republic,SVK,2009,23085.33289,PISASCIENCE,TOT,490.0
905,Slovenia,SVN,2009,27543.39118,PISAMATH,BOY,502.0
906,Slovenia,SVN,2009,27543.39118,PISAMATH,GIRL,501.0
907,Slovenia,SVN,2009,27543.39118,PISAMATH,TOT,501.0
908,Slovenia,SVN,2009,27543.39118,PISAREAD,BOY,456.0
909,Slovenia,SVN,2009,27543.39118,PISAREAD,GIRL,511.0
910,Slovenia,SVN,2009,27543.39118,PISAREAD,TOT,483.0
911,Slovenia,SVN,2009,27543.39118,PISASCIENCE,BOY,505.0
912,Slovenia,SVN,2009,27543.39118,PISASCIENCE,GIRL,519.0
913,Slovenia,SVN,2009,27543.39118,PISASCIENCE,TOT,512.0
914,Sweden,SWE,2009,40156.41031,PISAMATH,BOY,493.0
915,Sweden,SWE,2009,40156.41031,PISAMATH,GIRL,495.0
916,Sweden,SWE,2009,40156.41031,PISAMATH,TOT,494.0
917,Sweden,SWE,2009,40156.41031,PISAREAD,BOY,475.0
918,Sweden,SWE,2009,40156.41031,PISAREAD,GIRL,521.0
919,Sweden,SWE,2009,40156.41031,PISAREAD,TOT,497.0
920,Sweden,SWE,2009,40156.41031,PISASCIENCE,BOY,493.0
921,Sweden,SWE,2009,40156.41031,PISASCIENCE,GIRL,497.0
922,Sweden,SWE,2009,40156.41031,PISASCIENCE,TOT,495.0
923,Turkey,TUR,2009,15489.87192,PISAMATH,BOY,451.0
924,Turkey,TUR,2009,15489.87192,PISAMATH,GIRL,440.0
925,Turkey,TUR,2009,15489.87192,PISAMATH,TOT,445.0
926,Turkey,TUR,2009,15489.87192,PISAREAD,BOY,443.0
927,Turkey,TUR,2009,15489.87192,PISAREAD,GIRL,486.0
928,Turkey,TUR,2009,15489.87192,PISAREAD,TOT,464.0
929,Turkey,TUR,2009,15489.87192,PISASCIENCE,BOY,448.0
930,Turkey,TUR,2009,15489.87192,PISASCIENCE,GIRL,460.0
931,Turkey,TUR,2009,15489.87192,PISASCIENCE,TOT,454.0
932,United States,USA,2009,47099.98047,PISAMATH,BOY,497.0
933,United States,USA,2009,47099.98047,PISAMATH,GIRL,477.0
934,United States,USA,2009,47099.98047,PISAMATH,TOT,487.0
935,United States,USA,2009,47099.98047,PISAREAD,BOY,488.0
936,United States,USA,2009,47099.98047,PISAREAD,GIRL,513.0
937,United States,USA,2009,47099.98047,PISAREAD,TOT,500.0
938,United States,USA,2009,47099.98047,PISASCIENCE,BOY,509.0
939,United States,USA,2009,47099.98047,PISASCIENCE,GIRL,495.0
940,United States,USA,2009,47099.98047,PISASCIENCE,TOT,502.0
941,Australia,AUS,2012,42826.78958,PISAMATH,BOY,510.115
942,Australia,AUS,2012,42826.78958,PISAMATH,GIRL,497.821
943,Australia,AUS,2012,42826.78958,PISAMATH,TOT,504.0
944,Australia,AUS,2012,42826.78958,PISAREAD,BOY,495.09
945,Australia,AUS,2012,42826.78958,PISAREAD,GIRL,529.542
946,Australia,AUS,2012,42826.78958,PISAREAD,TOT,512.0
947,Australia,AUS,2012,42826.78958,PISASCIENCE,BOY,523.728
948,Australia,AUS,2012,42826.78958,PISASCIENCE,GIRL,519.124
949,Australia,AUS,2012,42826.78958,PISASCIENCE,TOT,521.0
950,Austria,AUT,2012,46457.34578,PISAMATH,BOY,516.682
951,Austria,AUT,2012,46457.34578,PISAMATH,GIRL,494.462
952,Austria,AUT,2012,46457.34578,PISAMATH,TOT,506.0
953,Austria,AUT,2012,46457.34578,PISAREAD,BOY,471.093
954,Austria,AUT,2012,46457.34578,PISAREAD,GIRL,508.021
955,Austria,AUT,2012,46457.34578,PISAREAD,TOT,490.0
956,Austria,AUT,2012,46457.34578,PISASCIENCE,BOY,510.108
957,Austria,AUT,2012,46457.34578,PISASCIENCE,GIRL,501.479
958,Austria,AUT,2012,46457.34578,PISASCIENCE,TOT,506.0
959,Belgium,BEL,2012,42290.76205,PISAMATH,BOY,520.081
960,Belgium,BEL,2012,42290.76205,PISAMATH,GIRL,508.935
961,Belgium,BEL,2012,42290.76205,PISAMATH,TOT,515.0
962,Belgium,BEL,2012,42290.76205,PISAREAD,BOY,492.755
963,Belgium,BEL,2012,42290.76205,PISAREAD,GIRL,524.602
964,Belgium,BEL,2012,42290.76205,PISAREAD,TOT,509.0
965,Belgium,BEL,2012,42290.76205,PISASCIENCE,BOY,506.82
966,Belgium,BEL,2012,42290.76205,PISASCIENCE,GIRL,502.9
967,Belgium,BEL,2012,42290.76205,PISASCIENCE,TOT,505.0
968,Brazil,BRA,2012,15506.55426,PISAMATH,BOY,400.769
969,Brazil,BRA,2012,15506.55426,PISAMATH,GIRL,382.925
970,Brazil,BRA,2012,15506.55426,PISAMATH,TOT,389.0
971,Brazil,BRA,2012,15506.55426,PISAREAD,BOY,394.184
972,Brazil,BRA,2012,15506.55426,PISAREAD,GIRL,424.734
973,Brazil,BRA,2012,15506.55426,PISAREAD,TOT,407.0
974,Brazil,BRA,2012,15506.55426,PISASCIENCE,BOY,405.541
975,Brazil,BRA,2012,15506.55426,PISASCIENCE,GIRL,403.949
976,Brazil,BRA,2012,15506.55426,PISASCIENCE,TOT,402.0
977,Canada,CAN,2012,42189.19611,PISAMATH,BOY,523.154
978,Canada,CAN,2012,42189.19611,PISAMATH,GIRL,513.022
979,Canada,CAN,2012,42189.19611,PISAMATH,TOT,518.0
980,Canada,CAN,2012,42189.19611,PISAREAD,BOY,505.512
981,Canada,CAN,2012,42189.19611,PISAREAD,GIRL,540.657
982,Canada,CAN,2012,42189.19611,PISAREAD,TOT,523.0
983,Canada,CAN,2012,42189.19611,PISASCIENCE,BOY,526.875
984,Canada,CAN,2012,42189.19611,PISASCIENCE,GIRL,524.053
985,Canada,CAN,2012,42189.19611,PISASCIENCE,TOT,525.0
986,Switzerland,CHE,2012,57849.57204,PISAMATH,BOY,537.369
987,Switzerland,CHE,2012,57849.57204,PISAMATH,GIRL,524.473
988,Switzerland,CHE,2012,57849.57204,PISAMATH,TOT,531.0
989,Switzerland,CHE,2012,57849.57204,PISAREAD,BOY,491.074
990,Switzerland,CHE,2012,57849.57204,PISAREAD,GIRL,527.064
991,Switzerland,CHE,2012,57849.57204,PISAREAD,TOT,509.0
992,Switzerland,CHE,2012,57849.57204,PISASCIENCE,BOY,518.255
993,Switzerland,CHE,2012,57849.57204,PISASCIENCE,GIRL,512.331
994,Switzerland,CHE,2012,57849.57204,PISASCIENCE,TOT,515.0
995,Chile,CHL,2012,21507.7074,PISAMATH,BOY,435.525
996,Chile,CHL,2012,21507.7074,PISAMATH,GIRL,410.543
997,Chile,CHL,2012,21507.7074,PISAMATH,TOT,423.0
998,Chile,CHL,2012,21507.7074,PISAREAD,BOY,429.696
999,Chile,CHL,2012,21507.7074,PISAREAD,GIRL,452.371
1000,Chile,CHL,2012,21507.7074,PISAREAD,TOT,441.0
1001,Chile,CHL,2012,21507.7074,PISASCIENCE,BOY,448.441
1002,Chile,CHL,2012,21507.7074,PISASCIENCE,GIRL,441.645
1003,Chile,CHL,2012,21507.7074,PISASCIENCE,TOT,445.0
1004,Czech Republic,CZE,2012,29047.24644,PISAMATH,BOY,504.71
1005,Czech Republic,CZE,2012,29047.24644,PISAMATH,GIRL,492.903
1006,Czech Republic,CZE,2012,29047.24644,PISAMATH,TOT,499.0
1007,Czech Republic,CZE,2012,29047.24644,PISAREAD,BOY,473.983
1008,Czech Republic,CZE,2012,29047.24644,PISAREAD,GIRL,512.79
1009,Czech Republic,CZE,2012,29047.24644,PISAREAD,TOT,493.0
1010,Czech Republic,CZE,2012,29047.24644,PISASCIENCE,BOY,508.721
1011,Czech Republic,CZE,2012,29047.24644,PISASCIENCE,GIRL,507.855
1012,Czech Republic,CZE,2012,29047.24644,PISASCIENCE,TOT,508.0
1013,Germany,DEU,2012,43359.61483,PISAMATH,BOY,520.19
1014,Germany,DEU,2012,43359.61483,PISAMATH,GIRL,506.625
1015,Germany,DEU,2012,43359.61483,PISAMATH,TOT,514.0
1016,Germany,DEU,2012,43359.61483,PISAREAD,BOY,486.0
1017,Germany,DEU,2012,43359.61483,PISAREAD,GIRL,530.119
1018,Germany,DEU,2012,43359.61483,PISAREAD,TOT,508.0
1019,Germany,DEU,2012,43359.61483,PISASCIENCE,BOY,523.86
1020,Germany,DEU,2012,43359.61483,PISASCIENCE,GIRL,524.391
1021,Germany,DEU,2012,43359.61483,PISASCIENCE,TOT,524.0
1022,Denmark,DNK,2012,44803.96824,PISAMATH,BOY,506.953
1023,Denmark,DNK,2012,44803.96824,PISAMATH,GIRL,493.029
1024,Denmark,DNK,2012,44803.96824,PISAMATH,TOT,500.0
1025,Denmark,DNK,2012,44803.96824,PISAREAD,BOY,480.89
1026,Denmark,DNK,2012,44803.96824,PISAREAD,GIRL,511.529
1027,Denmark,DNK,2012,44803.96824,PISAREAD,TOT,496.0
1028,Denmark,DNK,2012,44803.96824,PISASCIENCE,BOY,503.533
1029,Denmark,DNK,2012,44803.96824,PISASCIENCE,GIRL,493.363
1030,Denmark,DNK,2012,44803.96824,PISASCIENCE,TOT,498.0
1031,Spain,ESP,2012,31720.12,PISAMATH,BOY,492.422
1032,Spain,ESP,2012,31720.12,PISAMATH,GIRL,475.965
1033,Spain,ESP,2012,31720.12,PISAMATH,TOT,484.0
1034,Spain,ESP,2012,31720.12,PISAREAD,BOY,473.806
1035,Spain,ESP,2012,31720.12,PISAREAD,GIRL,502.511
1036,Spain,ESP,2012,31720.12,PISAREAD,TOT,488.0
1037,Spain,ESP,2012,31720.12,PISASCIENCE,BOY,500.119
1038,Spain,ESP,2012,31720.12,PISASCIENCE,GIRL,492.658
1039,Spain,ESP,2012,31720.12,PISASCIENCE,TOT,496.0
1040,Estonia,EST,2012,26190.55295,PISAMATH,BOY,523.214
1041,Estonia,EST,2012,26190.55295,PISAMATH,GIRL,517.93
1042,Estonia,EST,2012,26190.55295,PISAMATH,TOT,521.0
1043,Estonia,EST,2012,26190.55295,PISAREAD,BOY,494.319
1044,Estonia,EST,2012,26190.55295,PISAREAD,GIRL,537.833
1045,Estonia,EST,2012,26190.55295,PISAREAD,TOT,516.0
1046,Estonia,EST,2012,26190.55295,PISASCIENCE,BOY,540.177
1047,Estonia,EST,2012,26190.55295,PISASCIENCE,GIRL,542.608
1048,Estonia,EST,2012,26190.55295,PISASCIENCE,TOT,541.0
1049,Finland,FIN,2012,40873.09533,PISAMATH,BOY,517.391
1050,Finland,FIN,2012,40873.09533,PISAMATH,GIRL,520.185
1051,Finland,FIN,2012,40873.09533,PISAMATH,TOT,519.0
1052,Finland,FIN,2012,40873.09533,PISAREAD,BOY,494.006
1053,Finland,FIN,2012,40873.09533,PISAREAD,GIRL,555.708
1054,Finland,FIN,2012,40873.09533,PISAREAD,TOT,524.0
1055,Finland,FIN,2012,40873.09533,PISASCIENCE,BOY,537.436
1056,Finland,FIN,2012,40873.09533,PISASCIENCE,GIRL,553.893
1057,Finland,FIN,2012,40873.09533,PISASCIENCE,TOT,545.0
1058,France,FRA,2012,37679.12178,PISAMATH,BOY,499.355
1059,France,FRA,2012,37679.12178,PISAMATH,GIRL,490.853
1060,France,FRA,2012,37679.12178,PISAMATH,TOT,495.0
1061,France,FRA,2012,37679.12178,PISAREAD,BOY,482.972
1062,France,FRA,2012,37679.12178,PISAREAD,GIRL,526.765
1063,France,FRA,2012,37679.12178,PISAREAD,TOT,505.0
1064,France,FRA,2012,37679.12178,PISASCIENCE,BOY,497.716
1065,France,FRA,2012,37679.12178,PISASCIENCE,GIRL,500.157
1066,France,FRA,2012,37679.12178,PISASCIENCE,TOT,499.0
1067,United Kingdom,GBR,2012,38311.84608,PISAMATH,BOY,500.295
1068,United Kingdom,GBR,2012,38311.84608,PISAMATH,GIRL,487.815
1069,United Kingdom,GBR,2012,38311.84608,PISAMATH,TOT,494.0
1070,United Kingdom,GBR,2012,38311.84608,PISAREAD,BOY,486.631
1071,United Kingdom,GBR,2012,38311.84608,PISAREAD,GIRL,511.534
1072,United Kingdom,GBR,2012,38311.84608,PISAREAD,TOT,499.0
1073,United Kingdom,GBR,2012,38311.84608,PISASCIENCE,BOY,520.622
1074,United Kingdom,GBR,2012,38311.84608,PISASCIENCE,GIRL,507.883
1075,United Kingdom,GBR,2012,38311.84608,PISASCIENCE,TOT,514.0
1076,Greece,GRC,2012,25284.46408,PISAMATH,BOY,457.039
1077,Greece,GRC,2012,25284.46408,PISAMATH,GIRL,448.984
1078,Greece,GRC,2012,25284.46408,PISAMATH,TOT,453.0
1079,Greece,GRC,2012,25284.46408,PISAREAD,BOY,451.718
1080,Greece,GRC,2012,25284.46408,PISAREAD,GIRL,502.198
1081,Greece,GRC,2012,25284.46408,PISAREAD,TOT,477.0
1082,Greece,GRC,2012,25284.46408,PISASCIENCE,BOY,460.02
1083,Greece,GRC,2012,25284.46408,PISASCIENCE,GIRL,473.298
1084,Greece,GRC,2012,25284.46408,PISASCIENCE,TOT,467.0
1085,Hungary,HUN,2012,23148.12788,PISAMATH,BOY,481.749
1086,Hungary,HUN,2012,23148.12788,PISAMATH,GIRL,472.664
1087,Hungary,HUN,2012,23148.12788,PISAMATH,TOT,477.0
1088,Hungary,HUN,2012,23148.12788,PISAREAD,BOY,467.964
1089,Hungary,HUN,2012,23148.12788,PISAREAD,GIRL,507.549
1090,Hungary,HUN,2012,23148.12788,PISAREAD,TOT,488.0
1091,Hungary,HUN,2012,23148.12788,PISASCIENCE,BOY,495.913
1092,Hungary,HUN,2012,23148.12788,PISASCIENCE,GIRL,492.803
1093,Hungary,HUN,2012,23148.12788,PISASCIENCE,TOT,494.0
1094,Indonesia,IDN,2012,9444.948401,PISAMATH,BOY,377.376
1095,Indonesia,IDN,2012,9444.948401,PISAMATH,GIRL,372.785
1096,Indonesia,IDN,2012,9444.948401,PISAMATH,TOT,375.0
1097,Indonesia,IDN,2012,9444.948401,PISAREAD,BOY,382.254
1098,Indonesia,IDN,2012,9444.948401,PISAREAD,GIRL,410.408
1099,Indonesia,IDN,2012,9444.948401,PISAREAD,TOT,396.0
1100,Indonesia,IDN,2012,9444.948401,PISASCIENCE,BOY,380.409
1101,Indonesia,IDN,2012,9444.948401,PISASCIENCE,GIRL,383.459
1102,Indonesia,IDN,2012,9444.948401,PISASCIENCE,TOT,382.0
1103,Ireland,IRL,2012,46256.56888,PISAMATH,BOY,509.035
1104,Ireland,IRL,2012,46256.56888,PISAMATH,GIRL,493.705
1105,Ireland,IRL,2012,46256.56888,PISAMATH,TOT,501.0
1106,Ireland,IRL,2012,46256.56888,PISAREAD,BOY,509.153
1107,Ireland,IRL,2012,46256.56888,PISAREAD,GIRL,537.669
1108,Ireland,IRL,2012,46256.56888,PISAREAD,TOT,523.0
1109,Ireland,IRL,2012,46256.56888,PISASCIENCE,BOY,523.942
1110,Ireland,IRL,2012,46256.56888,PISASCIENCE,GIRL,520.0
1111,Ireland,IRL,2012,46256.56888,PISASCIENCE,TOT,522.0
1112,Iceland,ISL,2012,41926.34194,PISAMATH,BOY,489.72
1113,Iceland,ISL,2012,41926.34194,PISAMATH,GIRL,495.947
1114,Iceland,ISL,2012,41926.34194,PISAMATH,TOT,493.0
1115,Iceland,ISL,2012,41926.34194,PISAREAD,BOY,457.275
1116,Iceland,ISL,2012,41926.34194,PISAREAD,GIRL,508.39
1117,Iceland,ISL,2012,41926.34194,PISAREAD,TOT,483.0
1118,Iceland,ISL,2012,41926.34194,PISASCIENCE,BOY,476.676
1119,Iceland,ISL,2012,41926.34194,PISASCIENCE,GIRL,479.669
1120,Iceland,ISL,2012,41926.34194,PISASCIENCE,TOT,478.0
1121,Israel,ISR,2012,31693.91787,PISAMATH,BOY,472.398
1122,Israel,ISR,2012,31693.91787,PISAMATH,GIRL,460.749
1123,Israel,ISR,2012,31693.91787,PISAMATH,TOT,466.0
1124,Israel,ISR,2012,31693.91787,PISAREAD,BOY,463.46
1125,Israel,ISR,2012,31693.91787,PISAREAD,GIRL,507.451
1126,Israel,ISR,2012,31693.91787,PISAREAD,TOT,486.0
1127,Israel,ISR,2012,31693.91787,PISASCIENCE,BOY,469.715
1128,Israel,ISR,2012,31693.91787,PISASCIENCE,GIRL,470.419
1129,Israel,ISR,2012,31693.91787,PISASCIENCE,TOT,470.0
1130,Italy,ITA,2012,36486.29679,PISAMATH,BOY,494.199
1131,Italy,ITA,2012,36486.29679,PISAMATH,GIRL,475.794
1132,Italy,ITA,2012,36486.29679,PISAMATH,TOT,485.0
1133,Italy,ITA,2012,36486.29679,PISAREAD,BOY,470.938
1134,Italy,ITA,2012,36486.29679,PISAREAD,GIRL,509.945
1135,Italy,ITA,2012,36486.29679,PISAREAD,TOT,490.0
1136,Italy,ITA,2012,36486.29679,PISASCIENCE,BOY,494.897
1137,Italy,ITA,2012,36486.29679,PISASCIENCE,GIRL,492.087
1138,Italy,ITA,2012,36486.29679,PISASCIENCE,TOT,494.0
1139,Japan,JPN,2012,37191.38595,PISAMATH,BOY,544.884
1140,Japan,JPN,2012,37191.38595,PISAMATH,GIRL,527.011
1141,Japan,JPN,2012,37191.38595,PISAMATH,TOT,536.0
1142,Japan,JPN,2012,37191.38595,PISAREAD,BOY,526.618
1143,Japan,JPN,2012,37191.38595,PISAREAD,GIRL,550.724
1144,Japan,JPN,2012,37191.38595,PISAREAD,TOT,538.0
1145,Japan,JPN,2012,37191.38595,PISASCIENCE,BOY,551.947
1146,Japan,JPN,2012,37191.38595,PISASCIENCE,GIRL,540.959
1147,Japan,JPN,2012,37191.38595,PISASCIENCE,TOT,547.0
1148,"Korea, Rep.",KOR,2012,32097.164,PISAMATH,BOY,562.114
1149,"Korea, Rep.",KOR,2012,32097.164,PISAMATH,GIRL,544.193
1150,"Korea, Rep.",KOR,2012,32097.164,PISAMATH,TOT,554.0
1151,"Korea, Rep.",KOR,2012,32097.164,PISAREAD,BOY,524.965
1152,"Korea, Rep.",KOR,2012,32097.164,PISAREAD,GIRL,548.207
1153,"Korea, Rep.",KOR,2012,32097.164,PISAREAD,TOT,536.0
1154,"Korea, Rep.",KOR,2012,32097.164,PISASCIENCE,BOY,539.408
1155,"Korea, Rep.",KOR,2012,32097.164,PISASCIENCE,GIRL,535.93
1156,"Korea, Rep.",KOR,2012,32097.164,PISASCIENCE,TOT,538.0
1157,Luxembourg,LUX,2012,91622.17742,PISAMATH,BOY,502.193
1158,Luxembourg,LUX,2012,91622.17742,PISAMATH,GIRL,477.117
1159,Luxembourg,LUX,2012,91622.17742,PISAMATH,TOT,490.0
1160,Luxembourg,LUX,2012,91622.17742,PISAREAD,BOY,473.046
1161,Luxembourg,LUX,2012,91622.17742,PISAREAD,GIRL,503.024
1162,Luxembourg,LUX,2012,91622.17742,PISAREAD,TOT,488.0
